id,target
31507,3
31508,3
31509,3
31510,5
31511,0
31512,5
31513,5
31514,3
31515,3
31516,3
31517,5
31518,3
31519,3
31520,5
31521,0
31522,6
31523,2
31524,3
31525,3
31526,3
31527,6
31528,2
31529,3
31530,0
31531,6
31532,3
31533,5
31534,3
31535,0
31536,3
31537,3
31538,3
31539,3
31540,3
31541,3
31542,3
31543,4
31544,6
31545,2
31546,0
31547,0
31548,5
31549,3
31550,5
31551,3
31552,5
31553,5
31554,3
31555,6
31556,2
31557,3
31558,3
31559,6
31560,2
31561,3
31562,6
31563,5
31564,3
31565,2
31566,3
31567,5
31568,6
31569,5
31570,6
31571,3
31572,3
31573,3
31574,3
31575,2
31576,6
31577,3
31578,4
31579,6
31580,3
31581,0
31582,2
31583,3
31584,2
31585,3
31586,3
31587,3
31588,2
31589,4
31590,5
31591,3
31592,3
31593,3
31594,5
31595,5
31596,3
31597,3
31598,3
31599,3
31600,2
31601,2
31602,3
31603,4
31604,2
31605,6
31606,3
31607,5
31608,2
31609,0
31610,4
31611,3
31612,5
31613,4
31614,0
31615,0
31616,0
31617,3
31618,6
31619,2
31620,3
31621,3
31622,2
31623,3
31624,4
31625,5
31626,3
31627,3
31628,3
31629,3
31630,6
31631,5
31632,3
31633,5
31634,3
31635,5
31636,3
31637,3
31638,2
31639,5
31640,4
31641,3
31642,6
31643,3
31644,3
31645,3
31646,6
31647,6
31648,3
31649,3
31650,0
31651,2
31652,3
31653,3
31654,6
31655,0
31656,3
31657,3
31658,3
31659,4
31660,3
31661,2
31662,5
31663,0
31664,6
31665,3
31666,3
31667,2
31668,6
31669,3
31670,3
31671,3
31672,6
31673,3
31674,3
31675,0
31676,3
31677,6
31678,5
31679,3
31680,2
31681,5
31682,3
31683,3
31684,0
31685,3
31686,5
31687,3
31688,3
31689,3
31690,3
31691,3
31692,4
31693,3
31694,6
31695,6
31696,3
31697,4
31698,4
31699,5
31700,3
31701,3
31702,4
31703,3
31704,6
31705,3
31706,2
31707,3
31708,0
31709,6
31710,3
31711,3
31712,2
31713,3
31714,2
31715,3
31716,3
31717,3
31718,2
31719,2
31720,5
31721,2
31722,0
31723,6
31724,3
31725,3
31726,0
31727,0
31728,3
31729,2
31730,3
31731,5
31732,3
31733,3
31734,3
31735,5
31736,2
31737,3
31738,2
31739,3
31740,2
31741,3
31742,3
31743,3
31744,0
31745,3
31746,3
31747,5
31748,3
31749,6
31750,6
31751,6
31752,3
31753,6
31754,3
31755,3
31756,6
31757,3
31758,0
31759,3
31760,3
31761,3
31762,6
31763,0
31764,2
31765,3
31766,3
31767,4
31768,0
31769,3
31770,3
31771,0
31772,3
31773,2
31774,3
31775,5
31776,5
31777,2
31778,3
31779,0
31780,2
31781,3
31782,2
31783,3
31784,5
31785,2
31786,3
31787,5
31788,3
31789,0
31790,5
31791,3
31792,3
31793,3
31794,3
31795,5
31796,3
31797,0
31798,2
31799,5
31800,6
31801,3
31802,3
31803,3
31804,0
31805,2
31806,3
31807,3
31808,3
31809,2
31810,3
31811,3
31812,3
31813,6
31814,2
31815,3
31816,4
31817,3
31818,2
31819,3
31820,3
31821,3
31822,3
31823,0
31824,3
31825,4
31826,5
31827,3
31828,2
31829,3
31830,3
31831,3
31832,6
31833,3
31834,3
31835,3
31836,4
31837,4
31838,0
31839,3
31840,3
31841,3
31842,3
31843,3
31844,5
31845,4
31846,3
31847,5
31848,5
31849,5
31850,3
31851,3
31852,2
31853,3
31854,3
31855,3
31856,3
31857,3
31858,3
31859,0
31860,3
31861,3
31862,6
31863,4
31864,3
31865,3
31866,3
31867,6
31868,3
31869,4
31870,0
31871,2
31872,5
31873,3
31874,5
31875,3
31876,4
31877,5
31878,3
31879,2
31880,3
31881,2
31882,2
31883,3
31884,3
31885,5
31886,3
31887,5
31888,3
31889,3
31890,3
31891,0
31892,4
31893,2
31894,3
31895,5
31896,3
31897,3
31898,5
31899,3
31900,4
31901,6
31902,5
31903,2
31904,2
31905,5
31906,6
31907,3
31908,3
31909,0
31910,3
31911,6
31912,3
31913,3
31914,2
31915,6
31916,0
31917,3
31918,3
31919,6
31920,5
31921,4
31922,6
31923,3
31924,3
31925,3
31926,6
31927,4
31928,3
31929,5
31930,6
31931,3
31932,6
31933,3
31934,6
31935,3
31936,6
31937,5
31938,5
31939,4
31940,3
31941,3
31942,6
31943,6
31944,3
31945,3
31946,3
31947,3
31948,3
31949,5
31950,3
31951,3
31952,5
31953,3
31954,3
31955,4
31956,3
31957,3
31958,3
31959,3
31960,3
31961,5
31962,3
31963,6
31964,3
31965,2
31966,3
31967,3
31968,5
31969,5
31970,3
31971,3
31972,3
31973,0
31974,3
31975,3
31976,4
31977,3
31978,0
31979,3
31980,6
31981,2
31982,3
31983,2
31984,4
31985,3
31986,3
31987,3
31988,3
31989,3
31990,3
31991,4
31992,3
31993,3
31994,3
31995,3
31996,6
31997,6
31998,5
31999,3
32000,6
32001,3
32002,3
32003,3
32004,5
32005,3
32006,3
32007,3
32008,6
32009,6
32010,3
32011,3
32012,3
32013,3
32014,4
32015,3
32016,0
32017,0
32018,2
32019,6
32020,3
32021,6
32022,3
32023,3
32024,3
32025,4
32026,4
32027,3
32028,3
32029,6
32030,4
32031,5
32032,3
32033,4
32034,3
32035,3
32036,3
32037,3
32038,0
32039,3
32040,3
32041,6
32042,6
32043,3
32044,3
32045,3
32046,3
32047,3
32048,3
32049,6
32050,3
32051,3
32052,5
32053,6
32054,6
32055,2
32056,6
32057,3
32058,4
32059,3
32060,4
32061,2
32062,3
32063,0
32064,3
32065,6
32066,3
32067,2
32068,3
32069,3
32070,3
32071,6
32072,3
32073,6
32074,2
32075,3
32076,6
32077,3
32078,3
32079,6
32080,3
32081,2
32082,3
32083,3
32084,3
32085,3
32086,3
32087,3
32088,5
32089,2
32090,3
32091,2
32092,3
32093,2
32094,3
32095,3
32096,3
32097,4
32098,5
32099,3
32100,3
32101,3
32102,3
32103,3
32104,4
32105,3
32106,4
32107,3
32108,3
32109,3
32110,2
32111,4
32112,0
32113,3
32114,3
32115,3
32116,6
32117,3
32118,2
32119,5
32120,2
32121,3
32122,0
32123,3
32124,6
32125,3
32126,4
32127,2
32128,2
32129,4
32130,3
32131,2
32132,6
32133,6
32134,0
32135,3
32136,3
32137,3
32138,3
32139,3
32140,3
32141,0
32142,3
32143,4
32144,3
32145,4
32146,5
32147,3
32148,5
32149,4
32150,2
32151,5
32152,5
32153,2
32154,3
32155,3
32156,3
32157,3
32158,3
32159,6
32160,3
32161,3
32162,3
32163,3
32164,4
32165,3
32166,3
32167,3
32168,3
32169,3
32170,3
32171,3
32172,4
32173,5
32174,5
32175,0
32176,5
32177,3
32178,4
32179,5
32180,3
32181,4
32182,3
32183,3
32184,4
32185,3
32186,3
32187,6
32188,3
32189,4
32190,3
32191,6
32192,3
32193,3
32194,3
32195,3
32196,3
32197,3
32198,3
32199,2
32200,3
32201,3
32202,2
32203,2
32204,3
32205,2
32206,2
32207,2
32208,5
32209,3
32210,3
32211,2
32212,5
32213,6
32214,2
32215,2
32216,3
32217,3
32218,0
32219,6
32220,6
32221,4
32222,6
32223,2
32224,3
32225,0
32226,6
32227,3
32228,6
32229,5
32230,4
32231,0
32232,5
32233,3
32234,5
32235,0
32236,3
32237,3
32238,3
32239,6
32240,0
32241,4
32242,4
32243,3
32244,3
32245,2
32246,3
32247,2
32248,3
32249,3
32250,5
32251,6
32252,0
32253,3
32254,5
32255,3
32256,6
32257,4
32258,4
32259,3
32260,3
32261,4
32262,3
32263,3
32264,5
32265,0
32266,5
32267,6
32268,6
32269,0
32270,3
32271,3
32272,5
32273,0
32274,3
32275,3
32276,3
32277,3
32278,3
32279,3
32280,5
32281,6
32282,6
32283,3
32284,5
32285,5
32286,3
32287,3
32288,0
32289,3
32290,6
32291,3
32292,3
32293,4
32294,3
32295,4
32296,0
32297,3
32298,3
32299,3
32300,2
32301,2
32302,0
32303,3
32304,3
32305,3
32306,2
32307,3
32308,2
32309,3
32310,3
32311,3
32312,3
32313,0
32314,5
32315,5
32316,4
32317,2
32318,3
32319,3
32320,6
32321,4
32322,3
32323,0
32324,5
32325,6
32326,6
32327,3
32328,2
32329,4
32330,3
32331,6
32332,0
32333,6
32334,5
32335,3
32336,3
32337,4
32338,3
32339,6
32340,0
32341,3
32342,6
32343,3
32344,3
32345,3
32346,3
32347,3
32348,3
32349,2
32350,4
32351,3
32352,0
32353,3
32354,5
32355,3
32356,3
32357,4
32358,3
32359,5
32360,3
32361,3
32362,2
32363,0
32364,3
32365,3
32366,5
32367,2
32368,3
32369,3
32370,3
32371,3
32372,5
32373,4
32374,3
32375,3
32376,5
32377,3
32378,6
32379,3
32380,2
32381,3
32382,3
32383,6
32384,3
32385,3
32386,6
32387,2
32388,3
32389,3
32390,4
32391,3
32392,3
32393,3
32394,3
32395,5
32396,3
32397,5
32398,5
32399,3
32400,2
32401,3
32402,3
32403,2
32404,5
32405,6
32406,2
32407,3
32408,6
32409,3
32410,6
32411,5
32412,3
32413,3
32414,3
32415,4
32416,3
32417,3
32418,3
32419,3
32420,5
32421,6
32422,3
32423,4
32424,3
32425,3
32426,3
32427,3
32428,6
32429,3
32430,5
32431,3
32432,3
32433,2
32434,3
32435,3
32436,3
32437,4
32438,3
32439,3
32440,3
32441,2
32442,2
32443,6
32444,3
32445,3
32446,6
32447,0
32448,0
32449,0
32450,3
32451,6
32452,3
32453,3
32454,2
32455,3
32456,6
32457,3
32458,3
32459,4
32460,3
32461,4
32462,5
32463,6
32464,2
32465,5
32466,3
32467,6
32468,3
32469,2
32470,0
32471,3
32472,5
32473,2
32474,3
32475,2
32476,6
32477,2
32478,3
32479,3
32480,6
32481,3
32482,3
32483,3
32484,5
32485,3
32486,2
32487,5
32488,3
32489,2
32490,6
32491,4
32492,3
32493,5
32494,5
32495,4
32496,5
32497,3
32498,3
32499,3
32500,4
32501,3
32502,3
32503,0
32504,4
32505,5
32506,3
32507,2
32508,0
32509,6
32510,5
32511,3
32512,3
32513,5
32514,3
32515,3
32516,3
32517,0
32518,3
32519,3
32520,2
32521,5
32522,2
32523,3
32524,5
32525,3
32526,6
32527,3
32528,3
32529,4
32530,5
32531,3
32532,3
32533,4
32534,4
32535,4
32536,3
32537,3
32538,3
32539,0
32540,0
32541,3
32542,3
32543,3
32544,3
32545,4
32546,3
32547,3
32548,4
32549,3
32550,4
32551,2
32552,3
32553,6
32554,3
32555,3
32556,3
32557,3
32558,3
32559,3
32560,3
32561,3
32562,3
32563,2
32564,6
32565,3
32566,3
32567,6
32568,3
32569,2
32570,4
32571,2
32572,3
32573,3
32574,3
32575,3
32576,4
32577,2
32578,0
32579,2
32580,3
32581,3
32582,5
32583,0
32584,3
32585,2
32586,4
32587,4
32588,3
32589,4
32590,3
32591,3
32592,0
32593,0
32594,3
32595,3
32596,3
32597,6
32598,3
32599,2
32600,5
32601,3
32602,2
32603,0
32604,4
32605,0
32606,2
32607,3
32608,6
32609,6
32610,3
32611,5
32612,0
32613,3
32614,3
32615,3
32616,3
32617,3
32618,3
32619,3
32620,3
32621,2
32622,0
32623,0
32624,3
32625,0
32626,2
32627,3
32628,3
32629,3
32630,2
32631,4
32632,3
32633,3
32634,6
32635,5
32636,2
32637,4
32638,3
32639,2
32640,3
32641,6
32642,3
32643,3
32644,3
32645,3
32646,0
32647,3
32648,3
32649,2
32650,0
32651,3
32652,5
32653,3
32654,0
32655,3
32656,3
32657,3
32658,3
32659,0
32660,3
32661,2
32662,3
32663,3
32664,5
32665,3
32666,3
32667,3
32668,4
32669,3
32670,3
32671,3
32672,5
32673,2
32674,3
32675,2
32676,4
32677,2
32678,3
32679,3
32680,2
32681,3
32682,6
32683,4
32684,3
32685,0
32686,3
32687,3
32688,3
32689,2
32690,6
32691,3
32692,5
32693,3
32694,3
32695,0
32696,5
32697,2
32698,5
32699,3
32700,5
32701,3
32702,3
32703,6
32704,2
32705,4
32706,4
32707,4
32708,2
32709,3
32710,3
32711,2
32712,3
32713,6
32714,5
32715,0
32716,3
32717,3
32718,3
32719,0
32720,5
32721,3
32722,2
32723,3
32724,3
32725,3
32726,2
32727,3
32728,3
32729,0
32730,3
32731,3
32732,3
32733,3
32734,3
32735,5
32736,0
32737,3
32738,5
32739,2
32740,0
32741,6
32742,4
32743,3
32744,3
32745,3
32746,3
32747,3
32748,4
32749,5
32750,4
32751,3
32752,4
32753,5
32754,4
32755,3
32756,3
32757,3
32758,4
32759,3
32760,3
32761,2
32762,5
32763,3
32764,3
32765,3
32766,4
32767,3
32768,2
32769,3
32770,3
32771,2
32772,4
32773,3
32774,5
32775,3
32776,3
32777,3
32778,3
32779,3
32780,5
32781,4
32782,3
32783,3
32784,0
32785,5
32786,6
32787,6
32788,3
32789,5
32790,6
32791,3
32792,0
32793,0
32794,2
32795,0
32796,3
32797,3
32798,2
32799,2
32800,3
32801,0
32802,5
32803,3
32804,4
32805,6
32806,5
32807,3
32808,3
32809,3
32810,6
32811,3
32812,6
32813,2
32814,6
32815,6
32816,3
32817,6
32818,3
32819,5
32820,3
32821,2
32822,5
32823,3
32824,3
32825,3
32826,3
32827,3
32828,3
32829,0
32830,3
32831,2
32832,3
32833,5
32834,3
32835,3
32836,3
32837,3
32838,3
32839,2
32840,0
32841,4
32842,2
32843,4
32844,2
32845,3
32846,3
32847,3
32848,3
32849,6
32850,5
32851,3
32852,4
32853,2
32854,5
32855,6
32856,3
32857,2
32858,3
32859,3
32860,6
32861,5
32862,0
32863,0
32864,3
32865,2
32866,5
32867,6
32868,3
32869,3
32870,6
32871,3
32872,3
32873,0
32874,5
32875,6
32876,2
32877,4
32878,5
32879,4
32880,5
32881,4
32882,3
32883,3
32884,5
32885,5
32886,3
32887,3
32888,5
32889,0
32890,3
32891,6
32892,3
32893,3
32894,2
32895,3
32896,3
32897,4
32898,0
32899,3
32900,6
32901,3
32902,3
32903,6
32904,3
32905,3
32906,6
32907,3
32908,3
32909,4
32910,0
32911,4
32912,3
32913,3
32914,6
32915,0
32916,3
32917,3
32918,5
32919,4
32920,3
32921,6
32922,3
32923,3
32924,5
32925,5
32926,4
32927,3
32928,2
32929,3
32930,3
32931,5
32932,3
32933,2
32934,3
32935,3
32936,3
32937,3
32938,0
32939,6
32940,3
32941,6
32942,3
32943,5
32944,3
32945,3
32946,3
32947,3
32948,6
32949,3
32950,3
32951,2
32952,3
32953,3
32954,3
32955,3
32956,4
32957,3
32958,4
32959,4
32960,0
32961,4
32962,3
32963,3
32964,3
32965,3
32966,2
32967,6
32968,5
32969,3
32970,3
32971,3
32972,5
32973,3
32974,4
32975,3
32976,5
32977,3
32978,3
32979,2
32980,2
32981,3
32982,3
32983,3
32984,6
32985,6
32986,2
32987,0
32988,6
32989,5
32990,2
32991,3
32992,6
32993,3
32994,0
32995,3
32996,3
32997,3
32998,3
32999,0
33000,5
33001,3
33002,3
33003,3
33004,0
33005,3
33006,3
33007,3
33008,0
33009,6
33010,3
33011,3
33012,3
33013,3
33014,3
33015,4
33016,3
33017,3
33018,3
33019,4
33020,3
33021,5
33022,3
33023,3
33024,3
33025,3
33026,3
33027,5
33028,4
33029,3
33030,3
33031,3
33032,3
33033,3
33034,3
33035,2
33036,3
33037,3
33038,3
33039,5
33040,2
33041,0
33042,5
33043,3
33044,5
33045,5
33046,3
33047,2
33048,3
33049,3
33050,4
33051,6
33052,3
33053,0
33054,0
33055,5
33056,4
33057,3
33058,3
33059,2
33060,2
33061,3
33062,2
33063,3
33064,3
33065,4
33066,6
33067,5
33068,3
33069,3
33070,4
33071,3
33072,3
33073,3
33074,3
33075,3
33076,4
33077,6
33078,3
33079,6
33080,2
33081,2
33082,3
33083,4
33084,3
33085,4
33086,3
33087,3
33088,0
33089,2
33090,2
33091,3
33092,3
33093,3
33094,3
33095,6
33096,3
33097,3
33098,4
33099,0
33100,3
33101,3
33102,3
33103,3
33104,3
33105,4
33106,5
33107,6
33108,2
33109,2
33110,5
33111,2
33112,3
33113,5
33114,3
33115,3
33116,3
33117,6
33118,0
33119,3
33120,3
33121,6
33122,3
33123,3
33124,3
33125,3
33126,3
33127,3
33128,3
33129,3
33130,3
33131,6
33132,3
33133,3
33134,6
33135,3
33136,4
33137,6
33138,3
33139,2
33140,6
33141,3
33142,3
33143,5
33144,3
33145,4
33146,3
33147,5
33148,3
33149,4
33150,3
33151,3
33152,2
33153,3
33154,4
33155,3
33156,4
33157,2
33158,5
33159,3
33160,3
33161,3
33162,5
33163,3
33164,3
33165,3
33166,3
33167,3
33168,3
33169,3
33170,3
33171,2
33172,6
33173,6
33174,3
33175,3
33176,3
33177,3
33178,6
33179,3
33180,5
33181,3
33182,6
33183,5
33184,4
33185,3
33186,3
33187,6
33188,3
33189,5
33190,3
33191,3
33192,5
33193,3
33194,3
33195,0
33196,3
33197,3
33198,3
33199,3
33200,4
33201,2
33202,3
33203,3
33204,5
33205,3
33206,2
33207,3
33208,3
33209,3
33210,0
33211,2
33212,3
33213,3
33214,6
33215,4
33216,3
33217,3
33218,3
33219,2
33220,3
33221,3
33222,3
33223,3
33224,6
33225,3
33226,5
33227,3
33228,3
33229,0
33230,3
33231,3
33232,5
33233,2
33234,3
33235,3
33236,3
33237,3
33238,4
33239,2
33240,3
33241,5
33242,5
33243,6
33244,3
33245,5
33246,3
33247,3
33248,2
33249,3
33250,3
33251,5
33252,3
33253,3
33254,4
33255,3
33256,4
33257,3
33258,3
33259,5
33260,3
33261,3
33262,6
33263,3
33264,6
33265,3
33266,3
33267,3
33268,3
33269,0
33270,4
33271,3
33272,4
33273,6
33274,3
33275,3
33276,2
33277,3
33278,3
33279,3
33280,4
33281,4
33282,3
33283,3
33284,3
33285,0
33286,2
33287,6
33288,3
33289,2
33290,5
33291,4
33292,0
33293,3
33294,0
33295,3
33296,2
33297,3
33298,3
33299,3
33300,3
33301,3
33302,3
33303,3
33304,3
33305,6
33306,3
33307,4
33308,3
33309,4
33310,6
33311,2
33312,3
33313,3
33314,6
33315,4
33316,2
33317,4
33318,3
33319,3
33320,3
33321,3
33322,3
33323,3
33324,5
33325,3
33326,6
33327,3
33328,6
33329,5
33330,3
33331,3
33332,5
33333,3
33334,4
33335,5
33336,6
33337,3
33338,3
33339,3
33340,4
33341,3
33342,3
33343,3
33344,3
33345,3
33346,4
33347,3
33348,2
33349,6
33350,4
33351,3
33352,6
33353,3
33354,0
33355,4
33356,3
33357,3
33358,0
33359,2
33360,3
33361,6
33362,2
33363,3
33364,5
33365,5
33366,3
33367,3
33368,6
33369,2
33370,6
33371,3
33372,3
33373,6
33374,4
33375,3
33376,6
33377,3
33378,3
33379,0
33380,2
33381,4
33382,4
33383,2
33384,4
33385,6
33386,3
33387,3
33388,3
33389,5
33390,3
33391,3
33392,3
33393,5
33394,2
33395,6
33396,4
33397,3
33398,6
33399,0
33400,2
33401,3
33402,5
33403,2
33404,3
33405,0
33406,3
33407,3
33408,4
33409,4
33410,2
33411,5
33412,3
33413,3
33414,5
33415,3
33416,3
33417,3
33418,3
33419,5
33420,3
33421,5
33422,3
33423,3
33424,3
33425,2
33426,3
33427,5
33428,3
33429,5
33430,3
33431,5
33432,4
33433,0
33434,3
33435,3
33436,3
33437,2
33438,0
33439,2
33440,5
33441,3
33442,3
33443,0
33444,5
33445,6
33446,4
33447,6
33448,2
33449,3
33450,3
33451,3
33452,6
33453,5
33454,3
33455,3
33456,6
33457,4
33458,3
33459,0
33460,3
33461,5
33462,3
33463,3
33464,3
33465,6
33466,5
33467,3
33468,0
33469,3
33470,6
33471,5
33472,3
33473,6
33474,3
33475,4
33476,3
33477,6
33478,3
33479,3
33480,3
33481,3
33482,5
33483,3
33484,5
33485,3
33486,3
33487,3
33488,5
33489,3
33490,0
33491,3
33492,4
33493,4
33494,6
33495,3
33496,3
33497,3
33498,3
33499,3
33500,5
33501,3
33502,4
33503,3
33504,0
33505,6
33506,3
33507,3
33508,3
33509,3
33510,2
33511,6
33512,2
33513,3
33514,3
33515,3
33516,4
33517,4
33518,3
33519,3
33520,4
33521,6
33522,6
33523,3
33524,3
33525,3
33526,5
33527,3
33528,6
33529,0
33530,4
33531,2
33532,3
33533,3
33534,3
33535,6
33536,3
33537,3
33538,3
33539,3
33540,3
33541,3
33542,6
33543,3
33544,3
33545,6
33546,5
33547,2
33548,2
33549,0
33550,4
33551,3
33552,3
33553,2
33554,3
33555,4
33556,4
33557,0
33558,2
33559,3
33560,3
33561,6
33562,3
33563,0
33564,3
33565,3
33566,2
33567,5
33568,3
33569,3
33570,3
33571,3
33572,3
33573,6
33574,3
33575,0
33576,2
33577,2
33578,5
33579,2
33580,5
33581,3
33582,5
33583,2
33584,0
33585,0
33586,3
33587,0
33588,3
33589,3
33590,5
33591,2
33592,6
33593,5
33594,3
33595,6
33596,5
33597,0
33598,3
33599,3
33600,6
33601,6
33602,5
33603,3
33604,6
33605,3
33606,3
33607,0
33608,4
33609,3
33610,3
33611,3
33612,2
33613,2
33614,3
33615,2
33616,5
33617,5
33618,6
33619,0
33620,4
33621,0
33622,2
33623,3
33624,5
33625,0
33626,3
33627,0
33628,0
33629,4
33630,5
33631,6
33632,5
33633,0
33634,3
33635,3
33636,4
33637,3
33638,6
33639,6
33640,4
33641,3
33642,3
33643,4
33644,2
33645,2
33646,3
33647,5
33648,3
33649,6
33650,3
33651,3
33652,3
33653,3
33654,3
33655,3
33656,3
33657,3
33658,3
33659,3
33660,3
33661,0
33662,5
33663,4
33664,5
33665,3
33666,3
33667,5
33668,6
33669,2
33670,6
33671,3
33672,3
33673,0
33674,5
33675,3
33676,3
33677,3
33678,5
33679,3
33680,6
33681,4
33682,0
33683,3
33684,2
33685,3
33686,4
33687,6
33688,3
33689,0
33690,3
33691,6
33692,3
33693,0
33694,3
33695,3
33696,6
33697,3
33698,4
33699,3
33700,3
33701,2
33702,3
33703,5
33704,3
33705,6
33706,6
33707,2
33708,3
33709,3
33710,3
33711,3
33712,6
33713,3
33714,3
33715,2
33716,4
33717,6
33718,3
33719,3
33720,3
33721,3
33722,4
33723,3
33724,6
33725,4
33726,3
33727,3
33728,0
33729,5
33730,2
33731,3
33732,6
33733,6
33734,5
33735,3
33736,3
33737,5
33738,2
33739,3
33740,6
33741,3
33742,3
33743,3
33744,3
33745,5
33746,5
33747,3
33748,4
33749,2
33750,4
33751,6
33752,3
33753,3
33754,3
33755,5
33756,3
33757,3
33758,6
33759,5
33760,3
33761,3
33762,3
33763,0
33764,0
33765,3
33766,0
33767,3
33768,0
33769,3
33770,4
33771,3
33772,2
33773,0
33774,3
33775,3
33776,4
33777,2
33778,3
33779,2
33780,4
33781,2
33782,2
33783,3
33784,6
33785,3
33786,3
33787,3
33788,2
33789,6
33790,4
33791,4
33792,4
33793,0
33794,6
33795,2
33796,3
33797,3
33798,3
33799,3
33800,4
33801,2
33802,3
33803,3
33804,5
33805,3
33806,2
33807,3
33808,3
33809,6
33810,5
33811,4
33812,6
33813,3
33814,3
33815,3
33816,6
33817,3
33818,4
33819,0
33820,2
33821,3
33822,3
33823,5
33824,3
33825,5
33826,3
33827,3
33828,5
33829,3
33830,4
33831,6
33832,5
33833,3
33834,0
33835,2
33836,3
33837,2
33838,3
33839,3
33840,2
33841,2
33842,3
33843,3
33844,4
33845,3
33846,3
33847,6
33848,3
33849,6
33850,4
33851,3
33852,5
33853,3
33854,3
33855,4
33856,3
33857,3
33858,3
33859,5
33860,4
33861,3
33862,3
33863,2
33864,3
33865,3
33866,5
33867,3
33868,3
33869,6
33870,3
33871,2
33872,5
33873,6
33874,3
33875,6
33876,3
33877,5
33878,3
33879,3
33880,5
33881,3
33882,0
33883,0
33884,2
33885,3
33886,6
33887,3
33888,3
33889,4
33890,6
33891,5
33892,3
33893,5
33894,3
33895,3
33896,3
33897,6
33898,3
33899,0
33900,2
33901,2
33902,5
33903,3
33904,3
33905,3
33906,4
33907,3
33908,5
33909,0
33910,3
33911,0
33912,6
33913,3
33914,3
33915,2
33916,3
33917,3
33918,3
33919,2
33920,3
33921,4
33922,6
33923,2
33924,3
33925,2
33926,5
33927,2
33928,3
33929,0
33930,6
33931,5
33932,3
33933,3
33934,3
33935,3
33936,6
33937,3
33938,3
33939,3
33940,4
33941,3
33942,4
33943,5
33944,3
33945,2
33946,3
33947,3
33948,3
33949,3
33950,4
33951,3
33952,6
33953,3
33954,3
33955,2
33956,5
33957,2
33958,4
33959,2
33960,3
33961,5
33962,2
33963,3
33964,3
33965,3
33966,5
33967,0
33968,2
33969,3
33970,5
33971,3
33972,5
33973,6
33974,3
33975,3
33976,3
33977,3
33978,2
33979,3
33980,3
33981,3
33982,3
33983,3
33984,3
33985,4
33986,3
33987,3
33988,6
33989,2
33990,2
33991,5
33992,6
33993,0
33994,5
33995,6
33996,0
33997,0
33998,5
33999,3
34000,3
34001,4
34002,3
34003,2
34004,4
34005,5
34006,3
34007,2
34008,3
34009,2
34010,3
34011,3
34012,3
34013,0
34014,3
34015,3
34016,5
34017,3
34018,3
34019,0
34020,3
34021,4
34022,4
34023,6
34024,5
34025,5
34026,5
34027,3
34028,2
34029,3
34030,5
34031,3
34032,2
34033,3
34034,5
34035,2
34036,3
34037,2
34038,3
34039,5
34040,6
34041,3
34042,3
34043,3
34044,3
34045,5
34046,3
34047,2
34048,5
34049,3
34050,3
34051,2
34052,5
34053,3
34054,2
34055,2
34056,4
34057,3
34058,0
34059,4
34060,3
34061,6
34062,3
34063,2
34064,3
34065,3
34066,3
34067,3
34068,3
34069,4
34070,2
34071,0
34072,6
34073,2
34074,3
34075,0
34076,2
34077,3
34078,6
34079,3
34080,2
34081,3
34082,6
34083,3
34084,3
34085,3
34086,2
34087,3
34088,2
34089,4
34090,6
34091,3
34092,4
34093,6
34094,3
34095,0
34096,2
34097,4
34098,3
34099,6
34100,2
34101,0
34102,3
34103,4
34104,5
34105,4
34106,4
34107,3
34108,3
34109,3
34110,3
34111,5
34112,3
34113,0
34114,5
34115,2
34116,2
34117,6
34118,3
34119,3
34120,3
34121,2
34122,3
34123,6
34124,2
34125,6
34126,3
34127,3
34128,3
34129,3
34130,3
34131,4
34132,3
34133,4
34134,2
34135,0
34136,5
34137,4
34138,3
34139,3
34140,5
34141,6
34142,3
34143,3
34144,3
34145,3
34146,3
34147,3
34148,5
34149,6
34150,3
34151,3
34152,3
34153,2
34154,3
34155,6
34156,4
34157,5
34158,3
34159,3
34160,4
34161,6
34162,2
34163,3
34164,3
34165,3
34166,6
34167,2
34168,0
34169,5
34170,3
34171,0
34172,3
34173,3
34174,3
34175,3
34176,3
34177,3
34178,0
34179,3
34180,2
34181,2
34182,3
34183,3
34184,6
34185,5
34186,6
34187,5
34188,3
34189,3
34190,2
34191,6
34192,0
34193,6
34194,6
34195,2
34196,3
34197,3
34198,3
34199,3
34200,5
34201,4
34202,3
34203,3
34204,3
34205,3
34206,3
34207,6
34208,4
34209,3
34210,3
34211,3
34212,3
34213,5
34214,0
34215,2
34216,3
34217,2
34218,6
34219,3
34220,4
34221,0
34222,6
34223,3
34224,4
34225,3
34226,3
34227,6
34228,4
34229,2
34230,5
34231,3
34232,2
34233,3
34234,3
34235,3
34236,3
34237,5
34238,3
34239,2
34240,5
34241,0
34242,4
34243,3
34244,3
34245,3
34246,3
34247,5
34248,3
34249,5
34250,3
34251,3
34252,5
34253,3
34254,0
34255,3
34256,2
34257,3
34258,5
34259,5
34260,2
34261,6
34262,6
34263,6
34264,3
34265,3
34266,0
34267,4
34268,0
34269,3
34270,5
34271,3
34272,5
34273,5
34274,2
34275,5
34276,6
34277,3
34278,3
34279,3
34280,3
34281,3
34282,5
34283,2
34284,4
34285,5
34286,6
34287,6
34288,3
34289,5
34290,2
34291,0
34292,2
34293,3
34294,3
34295,2
34296,5
34297,0
34298,5
34299,4
34300,6
34301,3
34302,4
34303,3
34304,2
34305,3
